goal,instance,verdict,duration
e2,exp_acyclic_depvary_step9_batch_yyy10.pl,yes,34857
f1,exp_acyclic_depvary_step9_batch_yyy10.pl,yes,13279
w4,exp_acyclic_depvary_step9_batch_yyy10.pl,no,2956
a1,exp_acyclic_indvary1_step1_batch_yyy01.pl,no,2617
d2,exp_acyclic_indvary1_step1_batch_yyy01.pl,yes,2700
a3,exp_acyclic_indvary1_step1_batch_yyy01.pl,yes,2766
t1,exp_acyclic_indvary1_step1_batch_yyy02.pl,yes,2556
d1,exp_acyclic_indvary1_step1_batch_yyy03.pl,no,2513
e1,exp_acyclic_indvary1_step1_batch_yyy03.pl,yes,2936
e2,exp_acyclic_indvary1_step1_batch_yyy03.pl,yes,2919
e1,exp_acyclic_indvary1_step1_batch_yyy04.pl,yes,2762
c2,exp_acyclic_indvary1_step1_batch_yyy04.pl,no,2789
b2,exp_acyclic_indvary1_step1_batch_yyy04.pl,yes,2890
a2,exp_acyclic_indvary1_step1_batch_yyy05.pl,yes,2917
b2,exp_acyclic_indvary1_step1_batch_yyy06.pl,no,2863
f2,exp_acyclic_indvary1_step1_batch_yyy06.pl,yes,2598
a2,exp_acyclic_indvary1_step1_batch_yyy06.pl,yes,2668
c2,exp_acyclic_indvary1_step1_batch_yyy06.pl,yes,2998
c2,exp_acyclic_indvary1_step1_batch_yyy07.pl,no,2836
c2,exp_acyclic_indvary1_step1_batch_yyy08.pl,no,2908
c1,exp_acyclic_indvary1_step1_batch_yyy09.pl,no,2944
c2,exp_acyclic_indvary1_step1_batch_yyy09.pl,yes,2666
f2,exp_acyclic_indvary1_step1_batch_yyy10.pl,no,2957
a1,exp_acyclic_indvary1_step2_batch_yyy01.pl,yes,2978
e2,exp_acyclic_indvary1_step2_batch_yyy01.pl,no,3093
e1,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,2741
a3,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,2854
b3,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,2744
f1,exp_acyclic_indvary1_step2_batch_yyy02.pl,yes,2933
s2,exp_acyclic_indvary1_step2_batch_yyy04.pl,no,94874
d2,exp_acyclic_indvary1_step2_batch_yyy04.pl,yes,2713
f1,exp_acyclic_indvary1_step2_batch_yyy04.pl,yes,2694
w1,exp_acyclic_indvary1_step2_batch_yyy05.pl,yes,2711
c1,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,2553
f1,exp_acyclic_indvary1_step2_batch_yyy05.pl,yes,2928
u1,exp_acyclic_indvary1_step2_batch_yyy05.pl,no,3022
x1,exp_acyclic_indvary1_step2_batch_yyy06.pl,yes,3063
f2,exp_acyclic_indvary1_step2_batch_yyy06.pl,no,19688
d1,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,20007
q2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,42194
v1,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,7821
p2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,2948
b2,exp_acyclic_indvary1_step2_batch_yyy07.pl,no,2516
w1,exp_acyclic_indvary1_step2_batch_yyy08.pl,no,2884
f2,exp_acyclic_indvary1_step2_batch_yyy09.pl,no,2563
