,verdict,instance,goal,Defences,Culprits,PRules,ORules,PStatements,OStatements,DefencesFound,Moves,Duration
4038,no,exp_cycles_indvary1_step2_batch_yyy06.pl,w7,,,,,,,,,0.969318151473999
4039,no,exp_acyclic_indvary3_step3_batch_yyy01.pl,u5,,,,,,,,,0.9638361930847168
4040,no,exp_cycles_indvary1_step1_batch_yyy03.pl,w3,,,,,,,,,0.956063985824585
4041,no,exp_cycles_indvary1_step6_batch_yyy06.pl,e3,,,,,,,,,0.9735996723175049
4042,no,exp_cycles_indvary1_step5_batch_yyy08.pl,a5,,,,,,,,,0.9773576259613037
4043,yes,exp_acyclic_indvary1_step2_batch_yyy06.pl,s1,0,0,2,0,2,0,1,2,0.9991791248321533
4044,no,exp_cycles_depvary_step9_batch_yyy02.pl,r2,,,,,,,,,7.332254409790039
4045,yes,exp_cycles_depvary_step6_batch_yyy04.pl,e3,1,5,13,0,14,1,1,14,1.0844247341156006
4046,yes,exp_cycles_depvary_step8_batch_yyy02.pl,t4,0,0,1,0,1,0,1,1,1.0664172172546387
4047,yes,exp_acyclic_indvary1_step7_batch_yyy01.pl,a2,1,0,0,0,1,0,1,0,0.9746148586273193
4048,no,exp_acyclic_indvary1_step2_batch_yyy06.pl,v3,,,,,,,,,0.9713931083679199
4049,no,exp_acyclic_indvary3_step5_batch_yyy07.pl,q3,,,,,,,,,1.0570125579833984
4050,no,exp_acyclic_indvary2_step6_batch_yyy01.pl,w5,,,,,,,,,1.0167512893676758
4051,no,exp_cycles_indvary3_step7_batch_yyy05.pl,s1,,,,,,,,,0.9753177165985107
4052,no,exp_acyclic_depvary_step1_batch_yyy09.pl,e2,,,,,,,,,0.9433643817901611
4053,no,exp_cycles_depvary_step2_batch_yyy07.pl,a3,,,,,,,,,0.9469399452209473
4054,no,exp_acyclic_indvary3_step5_batch_yyy07.pl,z2,,,,,,,,,1.0246765613555908
4055,no,exp_cycles_indvary3_step4_batch_yyy10.pl,s3,,,,,,,,,1.0138053894042969
4056,no,exp_acyclic_indvary3_step2_batch_yyy05.pl,z3,,,,,,,,,1.0481412410736084
4057,yes,exp_cycles_indvary1_step5_batch_yyy08.pl,t3,0,0,1,0,1,0,1,1,1.0084922313690186
4058,no,exp_cycles_indvary3_step1_batch_yyy10.pl,u5,,,,,,,,,0.9715752601623535
4059,no,exp_acyclic_indvary1_step3_batch_yyy10.pl,s3,,,,,,,,,0.9555201530456543
4060,no,exp_acyclic_depvary_step9_batch_yyy04.pl,c6,,,,,,,,,1.0276126861572266
4061,no,exp_acyclic_indvary3_step5_batch_yyy02.pl,z2,,,,,,,,,0.9671907424926758
4062,no,exp_acyclic_indvary3_step5_batch_yyy08.pl,v4,,,,,,,,,0.9730784893035889
4063,yes,exp_acyclic_depvary_step7_batch_yyy01.pl,a3,4,7,16,1,20,7,1,20,1.131345510482788
4064,no,exp_cycles_indvary2_step4_batch_yyy06.pl,q7,,,,,,,,,1.0327732563018799
4065,no,exp_acyclic_indvary1_step3_batch_yyy07.pl,e4,,,,,,,,,0.9762458801269531
4066,no,exp_cycles_indvary1_step1_batch_yyy04.pl,y6,,,,,,,,,0.9428009986877441
4067,no,exp_cycles_depvary_step7_batch_yyy03.pl,w4,,,,,,,,,1.0196287631988525
4068,no,exp_cycles_indvary1_step8_batch_yyy04.pl,w5,,,,,,,,,0.9771728515625
4069,no,exp_cycles_depvary_step5_batch_yyy05.pl,y6,,,,,,,,,0.993523359298706
4070,yes,exp_cycles_indvary2_step6_batch_yyy06.pl,f2,1,6,20,0,21,1,1,21,1.1882152557373047
4071,yes,exp_acyclic_indvary2_step5_batch_yyy05.pl,w2,1,7,20,0,21,1,1,21,1.1566705703735352
4072,no,exp_acyclic_indvary2_step7_batch_yyy08.pl,x6,,,,,,,,,1.0271263122558594
4073,no,exp_cycles_indvary3_step4_batch_yyy07.pl,u2,,,,,,,,,1.108293056488037
4074,no,exp_cycles_depvary_step7_batch_yyy03.pl,e4,,,,,,,,,3.131159782409668
4075,yes,exp_cycles_indvary3_step6_batch_yyy04.pl,b1,1,0,0,0,1,0,1,0,0.9855849742889404
4076,no,exp_cycles_depvary_step1_batch_yyy07.pl,w7,,,,,,,,,0.9420373439788818
4077,no,exp_cycles_depvary_step2_batch_yyy09.pl,b4,,,,,,,,,0.9464538097381592
4078,no,exp_acyclic_indvary1_step8_batch_yyy05.pl,c6,,,,,,,,,0.9621579647064209
4079,no,exp_acyclic_indvary3_step7_batch_yyy06.pl,z3,,,,,,,,,0.9744019508361816
4080,no,exp_acyclic_indvary3_step3_batch_yyy03.pl,x1,,,,,,,,,0.9554681777954102
4081,no,exp_cycles_indvary3_step8_batch_yyy02.pl,z1,,,,,,,,,1.0154118537902832
4082,no,exp_acyclic_indvary2_step7_batch_yyy05.pl,f5,,,,,,,,,1.0365707874298096
4083,no,exp_cycles_indvary2_step6_batch_yyy08.pl,x6,,,,,,,,,1.0498785972595215
4084,no,exp_acyclic_indvary3_step7_batch_yyy06.pl,q3,,,,,,,,,0.9959921836853027
4085,no,exp_cycles_depvary_step3_batch_yyy06.pl,s3,,,,,,,,,0.982480525970459
4086,no,exp_acyclic_indvary2_step6_batch_yyy09.pl,e5,,,,,,,,,1.0167577266693115
4087,no,exp_cycles_indvary1_step1_batch_yyy02.pl,c1,,,,,,,,,0.9973886013031006
4088,no,exp_acyclic_indvary2_step2_batch_yyy08.pl,q7,,,,,,,,,0.9822647571563721
4089,no,exp_acyclic_indvary1_step8_batch_yyy08.pl,q4,,,,,,,,,0.9742431640625
4090,no,exp_cycles_depvary_step5_batch_yyy03.pl,f1,,,,,,,,,1.068284511566162
4091,no,exp_acyclic_indvary1_step4_batch_yyy09.pl,y2,,,,,,,,,1.0542857646942139
4092,no,exp_acyclic_indvary1_step8_batch_yyy08.pl,f5,,,,,,,,,0.961721658706665
4093,no,exp_cycles_depvary_step4_batch_yyy06.pl,t3,,,,,,,,,0.9801023006439209
4094,no,exp_acyclic_depvary_step10_batch_yyy03.pl,y4,,,,,,,,,1.1604487895965576
4095,no,exp_cycles_depvary_step2_batch_yyy02.pl,x7,,,,,,,,,0.949444055557251
4096,yes,exp_cycles_depvary_step9_batch_yyy01.pl,p3,0,7,12,0,12,0,1,12,1.1201212406158447
4097,no,exp_acyclic_indvary3_step2_batch_yyy09.pl,v7,,,,,,,,,0.9691729545593262
4098,no,exp_acyclic_indvary2_step7_batch_yyy08.pl,w6,,,,,,,,,1.0304343700408936
4099,no,exp_acyclic_indvary3_step1_batch_yyy03.pl,y2,,,,,,,,,1.0396738052368164
4100,no,exp_cycles_indvary1_step4_batch_yyy10.pl,u1,,,,,,,,,0.9871659278869629
4101,no,exp_cycles_indvary1_step7_batch_yyy01.pl,f1,,,,,,,,,1.053983449935913
4102,no,exp_cycles_indvary2_step7_batch_yyy06.pl,s7,,,,,,,,,1.0345098972320557
4103,no,exp_acyclic_depvary_step1_batch_yyy04.pl,b6,,,,,,,,,0.9389896392822266
4104,no,exp_acyclic_depvary_step1_batch_yyy04.pl,r2,,,,,,,,,0.9505419731140137
4105,no,exp_acyclic_indvary3_step8_batch_yyy09.pl,z5,,,,,,,,,0.9743466377258301
4106,yes,exp_cycles_indvary1_step1_batch_yyy06.pl,q1,1,6,5,0,6,1,1,6,1.000986099243164
4107,yes,exp_acyclic_depvary_step9_batch_yyy03.pl,p2,4,7,17,0,21,2,1,19,1.1616308689117432
4108,no,exp_cycles_indvary3_step2_batch_yyy06.pl,b5,,,,,,,,,0.9808886051177979
4109,no,exp_cycles_indvary3_step1_batch_yyy04.pl,s7,,,,,,,,,0.9668624401092529
4110,no,exp_cycles_indvary3_step1_batch_yyy05.pl,d3,,,,,,,,,0.9737234115600586
4111,yes,exp_acyclic_depvary_step4_batch_yyy04.pl,b2,1,0,0,0,1,0,1,0,0.9671492576599121
4112,yes,exp_cycles_indvary2_step2_batch_yyy02.pl,p1,0,4,13,0,13,0,1,13,1.0676746368408203
4113,yes,exp_cycles_indvary1_step2_batch_yyy05.pl,p1,0,6,7,0,7,0,1,7,1.0284147262573242
4114,no,exp_cycles_depvary_step9_batch_yyy04.pl,p4,,,,,,,,,4.280419826507568
4115,no,exp_cycles_depvary_step1_batch_yyy05.pl,d1,,,,,,,,,0.9795005321502686
4116,no,exp_cycles_indvary2_step2_batch_yyy10.pl,y6,,,,,,,,,1.0014796257019043
4117,no,exp_acyclic_indvary2_step5_batch_yyy08.pl,c3,,,,,,,,,1.151003360748291
4118,no,exp_acyclic_indvary1_step6_batch_yyy09.pl,a4,,,,,,,,,0.9658639430999756
4119,no,exp_acyclic_indvary1_step3_batch_yyy02.pl,f2,,,,,,,,,1.0405731201171875
4120,yes,exp_acyclic_depvary_step10_batch_yyy04.pl,s5,1,5,14,47,15,51,1,61,1.463151454925537
4121,no,exp_cycles_indvary1_step1_batch_yyy02.pl,f3,,,,,,,,,0.9634356498718262
4122,no,exp_cycles_indvary1_step6_batch_yyy09.pl,v3,,,,,,,,,0.9683411121368408
4123,no,exp_acyclic_indvary3_step4_batch_yyy07.pl,r4,,,,,,,,,0.9618747234344482
4124,yes,exp_cycles_depvary_step10_batch_yyy03.pl,x2,0,3,9,0,9,0,1,9,1.1539618968963623
4125,no,exp_cycles_indvary1_step1_batch_yyy07.pl,w7,,,,,,,,,0.9590644836425781
4126,no,exp_acyclic_depvary_step3_batch_yyy05.pl,c5,,,,,,,,,0.9625234603881836
4127,no,exp_acyclic_indvary3_step7_batch_yyy09.pl,p4,,,,,,,,,1.057023525238037
4128,no,exp_cycles_indvary1_step5_batch_yyy06.pl,f5,,,,,,,,,0.9538466930389404
4129,no,exp_cycles_indvary2_step2_batch_yyy07.pl,e5,,,,,,,,,0.9944508075714111
4130,no,exp_acyclic_indvary1_step6_batch_yyy02.pl,y4,,,,,,,,,0.968942403793335
4131,no,exp_cycles_depvary_step5_batch_yyy03.pl,f5,,,,,,,,,0.979027509689331
4132,no,exp_acyclic_depvary_step1_batch_yyy01.pl,s4,,,,,,,,,0.9398403167724609
4133,no,exp_cycles_depvary_step3_batch_yyy10.pl,d5,,,,,,,,,0.9763412475585938
4134,no,exp_cycles_indvary2_step7_batch_yyy09.pl,t5,,,,,,,,,1.0376346111297607
4135,no,exp_acyclic_depvary_step3_batch_yyy09.pl,d4,,,,,,,,,0.959326982498169
4136,no,exp_acyclic_indvary1_step2_batch_yyy05.pl,w2,,,,,,,,,0.9556334018707275
4137,no,exp_acyclic_indvary3_step6_batch_yyy07.pl,r2,,,,,,,,,0.9631028175354004
4138,no,exp_acyclic_indvary3_step8_batch_yyy09.pl,u2,,,,,,,,,1.0409910678863525
4139,no,exp_acyclic_indvary1_step5_batch_yyy04.pl,y2,,,,,,,,,1.0442543029785156
4140,no,exp_acyclic_depvary_step4_batch_yyy06.pl,w3,,,,,,,,,0.9695801734924316
4141,no,exp_acyclic_depvary_step8_batch_yyy08.pl,b3,,,,,,,,,1.151885747909546
4142,yes,exp_acyclic_indvary1_step5_batch_yyy10.pl,u4,0,1,3,0,3,0,1,3,1.0139799118041992
4143,no,exp_cycles_depvary_step4_batch_yyy05.pl,t7,,,,,,,,,0.977266788482666
4144,no,exp_cycles_indvary2_step7_batch_yyy08.pl,a4,,,,,,,,,1.0492494106292725
4145,yes,exp_cycles_depvary_step10_batch_yyy09.pl,d5,1,5,16,0,17,0,1,16,1.195220947265625
4146,yes,exp_acyclic_indvary2_step2_batch_yyy03.pl,r3,0,3,9,0,9,0,1,9,1.0574285984039307
4147,no,exp_cycles_indvary2_step8_batch_yyy08.pl,f1,,,,,,,,,1.1956357955932617
4148,no,exp_acyclic_indvary3_step2_batch_yyy02.pl,q3,,,,,,,,,1.012963056564331
4149,no,exp_acyclic_depvary_step9_batch_yyy01.pl,f5,,,,,,,,,1.115206003189087
4150,no,exp_acyclic_depvary_step3_batch_yyy06.pl,c4,,,,,,,,,0.9550902843475342
4151,no,exp_cycles_indvary1_step7_batch_yyy04.pl,b5,,,,,,,,,0.9826202392578125
4152,no,exp_acyclic_indvary1_step5_batch_yyy07.pl,e3,,,,,,,,,0.9745988845825195
4153,no,exp_acyclic_depvary_step7_batch_yyy08.pl,a1,,,,,,,,,1.1460847854614258
4154,no,exp_acyclic_indvary1_step4_batch_yyy05.pl,y3,,,,,,,,,1.0537176132202148
4155,no,exp_cycles_indvary2_step7_batch_yyy08.pl,f4,,,,,,,,,1.035395622253418
4156,no,exp_cycles_indvary3_step6_batch_yyy10.pl,d4,,,,,,,,,0.9733874797821045
4157,yes,exp_cycles_indvary2_step5_batch_yyy05.pl,q3,0,3,12,0,12,0,1,12,1.1162152290344238
4158,yes,exp_acyclic_indvary3_step2_batch_yyy01.pl,p4,5,4,2,7,7,22,1,10,1.0340688228607178
4159,no,exp_acyclic_indvary2_step8_batch_yyy09.pl,x3,,,,,,,,,1.0355212688446045
4160,no,exp_acyclic_indvary2_step7_batch_yyy02.pl,r5,,,,,,,,,1.0462868213653564
4161,no,exp_cycles_depvary_step1_batch_yyy09.pl,u2,,,,,,,,,0.924675703048706
4162,no,exp_cycles_indvary3_step8_batch_yyy05.pl,f3,,,,,,,,,0.9870927333831787
4163,no,exp_acyclic_indvary2_step6_batch_yyy08.pl,e2,,,,,,,,,1.1650021076202393
4164,no,exp_acyclic_indvary2_step8_batch_yyy08.pl,z6,,,,,,,,,1.0379469394683838
4165,no,exp_cycles_depvary_step9_batch_yyy03.pl,p1,,,,,,,,,1.2239320278167725
4166,no,exp_cycles_indvary2_step8_batch_yyy05.pl,f5,,,,,,,,,1.0517065525054932
4167,no,exp_cycles_indvary1_step6_batch_yyy05.pl,v5,,,,,,,,,0.9813487529754639
4168,no,exp_acyclic_indvary2_step8_batch_yyy05.pl,b4,,,,,,,,,1.0424368381500244
4169,no,exp_acyclic_indvary2_step3_batch_yyy07.pl,z5,,,,,,,,,0.9938688278198242
4170,no,exp_acyclic_indvary1_step4_batch_yyy02.pl,y4,,,,,,,,,0.9665842056274414
4171,no,exp_acyclic_indvary3_step1_batch_yyy06.pl,b4,,,,,,,,,0.9632673263549805
4172,no,exp_acyclic_indvary3_step8_batch_yyy08.pl,u1,,,,,,,,,0.9853196144104004
4173,no,exp_cycles_indvary1_step8_batch_yyy07.pl,w7,,,,,,,,,0.9767282009124756
4174,no,exp_acyclic_indvary3_step5_batch_yyy09.pl,b4,,,,,,,,,0.9668290615081787
4175,yes,exp_acyclic_depvary_step8_batch_yyy05.pl,v2,0,2,7,0,7,0,1,7,1.0783987045288086
4176,no,exp_cycles_indvary2_step2_batch_yyy06.pl,f1,,,,,,,,,1.1169779300689697
4177,no,exp_acyclic_indvary1_step8_batch_yyy05.pl,u5,,,,,,,,,0.9717471599578857
4178,no,exp_cycles_depvary_step1_batch_yyy02.pl,u4,,,,,,,,,0.9538800716400146
4179,no,exp_acyclic_depvary_step10_batch_yyy05.pl,c2,,,,,,,,,1.1538825035095215
4180,no,exp_cycles_depvary_step3_batch_yyy06.pl,r7,,,,,,,,,0.977790117263794
4181,no,exp_cycles_indvary3_step7_batch_yyy01.pl,x3,,,,,,,,,1.1543536186218262
4182,yes,exp_acyclic_indvary1_step6_batch_yyy02.pl,b1,1,0,0,0,1,0,1,0,0.9646589756011963
4183,no,exp_acyclic_indvary2_step8_batch_yyy08.pl,w6,,,,,,,,,1.0309455394744873
4184,no,exp_acyclic_indvary3_step4_batch_yyy07.pl,u3,,,,,,,,,0.9728822708129883
4185,no,exp_acyclic_indvary1_step7_batch_yyy06.pl,u4,,,,,,,,,0.9627835750579834
4186,yes,exp_cycles_indvary1_step4_batch_yyy09.pl,e1,2,3,12,20,14,38,1,33,1.1127171516418457
4187,yes,exp_cycles_indvary3_step3_batch_yyy04.pl,c1,1,0,0,36,1,50,1,36,1.156506061553955
4188,yes,exp_acyclic_depvary_step10_batch_yyy10.pl,x3,0,5,16,0,16,0,1,16,1.1458995342254639
4189,no,exp_cycles_indvary1_step1_batch_yyy09.pl,c5,,,,,,,,,0.955538272857666
4190,no,exp_cycles_indvary3_step8_batch_yyy08.pl,p3,,,,,,,,,1.0335543155670166
4191,no,exp_cycles_depvary_step5_batch_yyy03.pl,q7,,,,,,,,,0.9877774715423584
4192,no,exp_acyclic_indvary1_step3_batch_yyy09.pl,v1,,,,,,,,,1.0398519039154053
4193,no,exp_acyclic_indvary3_step1_batch_yyy07.pl,y5,,,,,,,,,0.9578273296356201
4194,yes,exp_cycles_depvary_step10_batch_yyy03.pl,b5,1,9,22,0,23,0,1,22,1.2262585163116455
4195,no,exp_acyclic_depvary_step6_batch_yyy09.pl,d5,,,,,,,,,0.9899091720581055
4196,no,exp_acyclic_indvary1_step4_batch_yyy04.pl,r4,,,,,,,,,0.9722552299499512
4197,no,exp_cycles_indvary1_step4_batch_yyy02.pl,q5,,,,,,,,,0.9679272174835205
4198,no,exp_acyclic_indvary2_step8_batch_yyy08.pl,b5,,,,,,,,,1.0351979732513428
4199,yes,exp_cycles_indvary1_step5_batch_yyy10.pl,d2,1,2,8,2,9,8,1,10,1.0469353199005127
4200,no,exp_cycles_depvary_step1_batch_yyy05.pl,u7,,,,,,,,,0.9315712451934814
4201,no,exp_acyclic_indvary2_step8_batch_yyy10.pl,w6,,,,,,,,,1.0484747886657715
4202,no,exp_cycles_depvary_step4_batch_yyy06.pl,u7,,,,,,,,,0.9678878784179688
4203,yes,exp_acyclic_depvary_step4_batch_yyy10.pl,d1,1,3,8,16,9,23,1,24,1.1108777523040771
4204,no,exp_cycles_indvary2_step7_batch_yyy07.pl,c1,,,,,,,,,1.1637318134307861
4205,no,exp_cycles_indvary1_step3_batch_yyy09.pl,z6,,,,,,,,,0.9936039447784424
4206,no,exp_acyclic_depvary_step9_batch_yyy06.pl,s3,,,,,,,,,1.7442870140075684
4207,no,exp_acyclic_indvary2_step1_batch_yyy10.pl,u7,,,,,,,,,0.9803626537322998
4208,yes,exp_cycles_indvary2_step2_batch_yyy09.pl,y2,0,6,14,0,14,0,1,14,1.0644583702087402
4209,yes,exp_acyclic_depvary_step10_batch_yyy05.pl,b1,2,9,20,108,22,72,1,129,2.5578887462615967
4210,no,exp_cycles_depvary_step3_batch_yyy04.pl,y6,,,,,,,,,0.9803035259246826
4211,no,exp_cycles_indvary3_step5_batch_yyy10.pl,r3,,,,,,,,,1.1076717376708984
4212,no,exp_acyclic_indvary2_step2_batch_yyy05.pl,t4,,,,,,,,,0.9978957176208496
4213,no,exp_cycles_indvary1_step8_batch_yyy04.pl,r1,,,,,,,,,1.070009708404541
4214,yes,exp_acyclic_indvary2_step4_batch_yyy03.pl,a2,1,0,0,0,1,0,1,0,1.0227999687194824
4215,yes,exp_cycles_indvary1_step8_batch_yyy10.pl,a2,1,0,0,0,1,0,1,0,0.9842195510864258
4216,yes,exp_acyclic_indvary3_step2_batch_yyy04.pl,u2,4,1,1,0,5,1,1,3,1.0309152603149414
4217,no,exp_cycles_depvary_step4_batch_yyy09.pl,e4,,,,,,,,,0.9877629280090332
4218,no,exp_cycles_indvary2_step8_batch_yyy01.pl,p7,,,,,,,,,1.0439763069152832
4219,no,exp_acyclic_indvary2_step6_batch_yyy04.pl,u4,,,,,,,,,1.0187969207763672
4220,no,exp_cycles_indvary1_step8_batch_yyy03.pl,q2,,,,,,,,,0.9730262756347656
4221,no,exp_cycles_depvary_step1_batch_yyy01.pl,b3,,,,,,,,,0.9289951324462891
4222,no,exp_acyclic_depvary_step2_batch_yyy10.pl,e1,,,,,,,,,1.0044817924499512
4223,no,exp_cycles_depvary_step4_batch_yyy09.pl,w3,,,,,,,,,0.9621298313140869
4224,no,exp_cycles_indvary3_step4_batch_yyy09.pl,y2,,,,,,,,,0.9576315879821777
4225,no,exp_acyclic_indvary1_step3_batch_yyy03.pl,q5,,,,,,,,,0.9748051166534424
4226,yes,exp_acyclic_indvary2_step8_batch_yyy01.pl,d2,1,9,20,0,21,1,1,21,1.2006816864013672
4227,yes,exp_cycles_depvary_step10_batch_yyy02.pl,d5,2,6,11,0,13,1,1,13,1.1403520107269287
4228,no,exp_acyclic_indvary3_step7_batch_yyy05.pl,z5,,,,,,,,,0.9985527992248535
4229,yes,exp_acyclic_indvary1_step2_batch_yyy01.pl,a1,1,8,14,0,15,1,1,15,1.0386924743652344
4230,yes,exp_cycles_indvary1_step2_batch_yyy08.pl,q2,0,1,8,0,8,0,1,8,1.023432731628418
4231,no,exp_acyclic_depvary_step10_batch_yyy09.pl,y4,,,,,,,,,1.0330162048339844
4232,no,exp_cycles_indvary2_step2_batch_yyy08.pl,b3,,,,,,,,,1.0810155868530273
4233,no,exp_acyclic_indvary3_step7_batch_yyy09.pl,u6,,,,,,,,,0.981518030166626
4234,no,exp_acyclic_indvary3_step7_batch_yyy05.pl,r3,,,,,,,,,1.002349615097046
4235,no,exp_acyclic_indvary2_step1_batch_yyy08.pl,y4,,,,,,,,,0.9716222286224365
4236,yes,exp_cycles_indvary1_step8_batch_yyy08.pl,e2,1,0,0,0,1,0,1,0,0.9778039455413818
4237,no,exp_acyclic_indvary2_step8_batch_yyy02.pl,y5,,,,,,,,,1.0380511283874512
4238,no,exp_acyclic_depvary_step2_batch_yyy02.pl,z5,,,,,,,,,0.9311685562133789
4239,no,exp_cycles_indvary2_step2_batch_yyy05.pl,f4,,,,,,,,,0.9999010562896729
4240,no,exp_cycles_depvary_step2_batch_yyy03.pl,t4,,,,,,,,,0.9368727207183838
4241,no,exp_cycles_indvary2_step6_batch_yyy04.pl,t7,,,,,,,,,1.0466358661651611
4242,no,exp_acyclic_indvary2_step8_batch_yyy02.pl,v2,,,,,,,,,1.0511085987091064
4243,yes,exp_acyclic_indvary2_step6_batch_yyy07.pl,u1,0,0,1,0,1,0,1,1,1.0610127449035645
4244,no,exp_cycles_depvary_step6_batch_yyy01.pl,s4,,,,,,,,,0.968827486038208
4245,no,exp_cycles_depvary_step1_batch_yyy07.pl,t2,,,,,,,,,0.9379003047943115
4246,no,exp_cycles_indvary3_step2_batch_yyy01.pl,u1,,,,,,,,,1.011336088180542
4247,no,exp_cycles_indvary2_step5_batch_yyy07.pl,s5,,,,,,,,,1.0169496536254883
4248,no,exp_acyclic_indvary1_step1_batch_yyy06.pl,r4,,,,,,,,,0.9393460750579834
4249,no,exp_acyclic_indvary3_step3_batch_yyy08.pl,p6,,,,,,,,,0.9847128391265869
4250,no,exp_acyclic_indvary3_step6_batch_yyy09.pl,f3,,,,,,,,,0.9776217937469482
4251,yes,exp_cycles_depvary_step5_batch_yyy03.pl,v2,0,0,2,0,2,0,1,2,1.0227839946746826
4252,no,exp_cycles_indvary2_step1_batch_yyy05.pl,e5,,,,,,,,,0.9784162044525146
4253,no,exp_cycles_depvary_step7_batch_yyy04.pl,x7,,,,,,,,,1.01340651512146
4254,no,exp_cycles_indvary2_step4_batch_yyy04.pl,c6,,,,,,,,,1.025787353515625
4255,no,exp_acyclic_depvary_step4_batch_yyy05.pl,t3,,,,,,,,,0.9635846614837646
4256,no,exp_cycles_depvary_step6_batch_yyy06.pl,x5,,,,,,,,,0.9939956665039062
4257,yes,exp_cycles_indvary2_step2_batch_yyy10.pl,q1,5,9,18,0,23,3,1,22,1.13564133644104
4258,no,exp_cycles_indvary1_step4_batch_yyy05.pl,r5,,,,,,,,,0.9752037525177002
4259,no,exp_acyclic_indvary2_step7_batch_yyy08.pl,s4,,,,,,,,,1.027933120727539
4260,no,exp_acyclic_indvary3_step8_batch_yyy04.pl,r7,,,,,,,,,0.9779222011566162
4261,no,exp_acyclic_indvary2_step6_batch_yyy03.pl,u3,,,,,,,,,1.0141711235046387
4262,no,exp_acyclic_indvary2_step5_batch_yyy10.pl,s7,,,,,,,,,1.0232770442962646
4263,no,exp_acyclic_indvary1_step6_batch_yyy05.pl,c4,,,,,,,,,0.9787211418151855
4264,no,exp_acyclic_indvary2_step4_batch_yyy10.pl,z4,,,,,,,,,1.0133302211761475
4265,yes,exp_cycles_indvary2_step2_batch_yyy10.pl,x1,5,9,18,0,23,3,1,22,1.1270105838775635
4266,no,exp_acyclic_depvary_step7_batch_yyy04.pl,v1,,,,,,,,,1.166846513748169
4267,no,exp_cycles_depvary_step10_batch_yyy01.pl,s5,,,,,,,,,1.0381321907043457
4268,no,exp_acyclic_depvary_step4_batch_yyy04.pl,y1,,,,,,,,,1.0857088565826416
4269,yes,exp_cycles_depvary_step7_batch_yyy08.pl,f3,1,15,23,0,24,1,1,24,1.1562573909759521
4270,no,exp_cycles_depvary_step8_batch_yyy04.pl,u7,,,,,,,,,1.018101453781128
4271,no,exp_acyclic_indvary1_step3_batch_yyy05.pl,t4,,,,,,,,,0.9652092456817627
4272,no,exp_cycles_depvary_step5_batch_yyy04.pl,v5,,,,,,,,,0.9855687618255615
4273,no,exp_acyclic_indvary2_step5_batch_yyy04.pl,t7,,,,,,,,,1.0333564281463623
4274,no,exp_cycles_indvary3_step3_batch_yyy02.pl,s3,,,,,,,,,1.0619137287139893
4275,yes,exp_cycles_indvary3_step2_batch_yyy08.pl,x1,7,3,2,36,9,45,1,38,1.1533842086791992
4276,no,exp_acyclic_indvary1_step1_batch_yyy10.pl,b6,,,,,,,,,0.9517555236816406
4277,yes,exp_cycles_indvary1_step6_batch_yyy04.pl,r2,0,1,4,0,4,0,1,4,1.0138754844665527
4278,no,exp_cycles_depvary_step8_batch_yyy04.pl,b2,,,,,,,,,1.1534571647644043
4279,no,exp_cycles_indvary2_step4_batch_yyy01.pl,p7,,,,,,,,,1.0202231407165527
4280,no,exp_acyclic_indvary3_step4_batch_yyy02.pl,y3,,,,,,,,,1.0125913619995117
4281,no,exp_cycles_indvary1_step3_batch_yyy07.pl,s4,,,,,,,,,0.9779932498931885
4282,no,exp_cycles_indvary1_step2_batch_yyy05.pl,u6,,,,,,,,,0.9534270763397217
4283,no,exp_acyclic_indvary2_step6_batch_yyy04.pl,a3,,,,,,,,,1.1565220355987549
4284,yes,exp_acyclic_depvary_step5_batch_yyy09.pl,y2,0,2,6,0,6,0,1,6,1.017301082611084
4285,no,exp_cycles_indvary1_step3_batch_yyy07.pl,d3,,,,,,,,,0.9872758388519287
4286,no,exp_acyclic_depvary_step3_batch_yyy04.pl,c5,,,,,,,,,0.9553055763244629
4287,no,exp_acyclic_indvary3_step7_batch_yyy05.pl,x3,,,,,,,,,1.072242259979248
4288,no,exp_cycles_indvary1_step6_batch_yyy07.pl,q4,,,,,,,,,1.0276823043823242
4289,no,exp_cycles_indvary1_step1_batch_yyy10.pl,w5,,,,,,,,,0.9598038196563721
4290,yes,exp_cycles_indvary2_step2_batch_yyy05.pl,s2,0,5,7,0,7,0,1,7,1.052372694015503
4291,yes,exp_acyclic_indvary2_step2_batch_yyy02.pl,q1,0,3,7,0,7,0,1,7,1.0510377883911133
4292,yes,exp_acyclic_indvary1_step4_batch_yyy01.pl,y2,0,0,6,0,6,0,1,6,1.0013091564178467
4293,yes,exp_acyclic_depvary_step7_batch_yyy01.pl,y1,0,3,9,0,9,0,1,9,1.0676310062408447
4294,no,exp_cycles_indvary1_step6_batch_yyy09.pl,v5,,,,,,,,,0.9788222312927246
4295,no,exp_acyclic_depvary_step8_batch_yyy03.pl,b2,,,,,,,,,1.1446928977966309
4296,no,exp_acyclic_indvary1_step1_batch_yyy06.pl,u1,,,,,,,,,0.9446432590484619
4297,no,exp_acyclic_indvary2_step1_batch_yyy04.pl,y2,,,,,,,,,0.969120979309082
4298,no,exp_acyclic_indvary1_step7_batch_yyy06.pl,x4,,,,,,,,,0.9612629413604736
4299,no,exp_acyclic_indvary3_step4_batch_yyy05.pl,w3,,,,,,,,,1.032829999923706
4300,no,exp_cycles_indvary3_step3_batch_yyy09.pl,r7,,,,,,,,,0.9695358276367188
4301,yes,exp_acyclic_depvary_step8_batch_yyy09.pl,p5,0,3,8,0,8,0,1,8,1.0916404724121094
